#Build Info: Nov 15 2022 , 06:01:35: Release.
#Test Mobile Application   TM500 5G NR VERSION : NLA5.30.2 Rev1
#Data Logged Test Mobile Application Version: 

#23/05/03,18:17:40:436,DESKTOP-6J2DEE1,L1CELLWATCH,UE0000,ID:NA,200ms,SFN Timestamp,Cell Characteristics

#System Parameter
#ScriptFile = ""


#UserConfiguredValues
[RAT]                                   :[FDD-FDD],   [TDD-TDD],   [NR5G-NR5G],   
[CP Length]                             :[Normal CP-Normal CP],   [Extended CP-Extended CP],   
[Subfarmes reserved for MBSFN]          :[NO-NO],   [YES-YES],   

#State,Time,Carrier Frequency(MHz),Measurement Bandwidth(MHz),Number of Cells,Cell ID,Radio Context,RAT,CP Length,Subfarmes reserved for MBSFN,Cell Timing(uS),RSRP(dBm),RSRQ(dB),Minimum SSB RSRP(dBm),Maximum SSB RSRP(dBm),

0,18:17:56:036,3575.010,-,1,201,1,NR5G,-,-,-,-,-,-465.1,-64.0
0,18:17:56:236,1835.000,1.40,1,101,0,FDD,Normal CP,NO,1445.0,-63.2,-3.8,-,-
0,18:17:56:236,3575.010,-,1,201,1,NR5G,-,-,-,-,-,-465.1,-64.0
0,18:17:56:436,1835.000,1.40,1,101,0,FDD,Normal CP,NO,1445.0,-63.2,-3.7,-,-
0,18:17:56:436,3575.010,-,1,201,1,NR5G,-,-,-,-,-,-465.1,-64.0
0,18:17:56:636,1835.000,1.40,1,101,0,FDD,Normal CP,NO,1445.0,-63.2,-3.7,-,-
0,18:17:56:636,3575.010,-,1,201,1,NR5G,-,-,-,-,-,-122.4,-64.0
0,18:17:56:836,1835.000,1.40,1,101,0,FDD,Normal CP,NO,1445.0,-63.2,-3.8,-,-
0,18:17:56:836,3575.010,-,1,201,1,NR5G,-,-,-,-,-,-465.1,-64.0
0,18:17:57:036,1835.000,1.40,1,101,0,FDD,Normal CP,NO,1445.0,-63.2,-3.7,-,-
0,18:17:57:036,3575.010,-,1,201,1,NR5G,-,-,-,-,-,-465.1,-64.0
0,18:17:57:236,1835.000,1.40,1,101,0,FDD,Normal CP,NO,1445.0,-63.2,-3.7,-,-
0,18:17:57:236,3575.010,-,1,201,1,NR5G,-,-,-,-,-,-465.1,-64.0
0,18:17:57:436,1835.000,1.40,1,101,0,FDD,Normal CP,NO,1445.0,-63.2,-3.7,-,-
0,18:17:57:436,3575.010,-,1,201,1,NR5G,-,-,-,-,-,-121.2,-64.0
0,18:17:57:636,1835.000,1.40,1,101,0,FDD,Normal CP,NO,1445.0,-63.2,-3.7,-,-
0,18:17:57:636,3575.010,-,1,201,1,NR5G,-,-,-,-,-,-465.1,-64.0
0,18:17:57:836,1835.000,1.40,1,101,0,FDD,Normal CP,NO,1445.0,-63.2,-3.8,-,-
0,18:17:57:836,3575.010,-,1,201,1,NR5G,-,-,-,-,-,-465.1,-64.0
0,18:17:58:036,1835.000,1.40,1,101,0,FDD,Normal CP,NO,1445.0,-63.2,-3.7,-,-
0,18:17:58:036,3575.010,-,1,201,1,NR5G,-,-,-,-,-,-465.1,-64.0
0,18:17:58:236,1835.000,1.40,1,101,0,FDD,Normal CP,NO,1445.0,-63.2,-3.7,-,-
0,18:17:58:236,3575.010,-,1,201,1,NR5G,-,-,-,-,-,-465.1,-64.0
0,18:17:58:436,1835.000,1.40,1,101,0,FDD,Normal CP,NO,1445.0,-63.2,-3.8,-,-
0,18:17:58:436,3575.010,-,1,201,1,NR5G,-,-,-,-,-,-465.1,-64.0
0,18:17:58:636,1835.000,1.40,1,101,0,FDD,Normal CP,NO,1445.0,-63.2,-3.7,-,-
0,18:17:58:636,3575.010,-,1,201,1,NR5G,-,-,-,-,-,-465.1,-64.0
0,18:17:58:836,1835.000,1.40,1,101,0,FDD,Normal CP,NO,1445.0,-63.2,-3.7,-,-
0,18:17:58:836,3575.010,-,1,201,1,NR5G,-,-,-,-,-,-465.1,-64.0
0,18:17:59:036,1835.000,1.40,1,101,0,FDD,Normal CP,NO,1445.0,-63.2,-3.7,-,-
0,18:17:59:036,3575.010,-,1,201,1,NR5G,-,-,-,-,-,-122.9,-64.0
0,18:17:59:236,1835.000,1.40,1,101,0,FDD,Normal CP,NO,1445.0,-63.2,-3.7,-,-
0,18:17:59:236,3575.010,-,1,201,1,NR5G,-,-,-,-,-,-124.9,-64.0
0,18:17:59:436,1835.000,1.40,1,101,0,FDD,Normal CP,NO,1445.0,-63.2,-3.8,-,-
0,18:17:59:436,3575.010,-,1,201,1,NR5G,-,-,-,-,-,-465.1,-64.0
0,18:17:59:636,1835.000,1.40,1,101,0,FDD,Normal CP,NO,1445.0,-63.2,-3.7,-,-
0,18:17:59:636,3575.010,-,1,201,1,NR5G,-,-,-,-,-,-126.3,-64.0
0,18:17:59:836,1835.000,1.40,1,101,0,FDD,Normal CP,NO,1445.0,-63.2,-3.7,-,-
0,18:17:59:836,3575.010,-,1,201,1,NR5G,-,-,-,-,-,-465.1,-64.0
0,18:18:00:036,1835.000,1.40,1,101,0,FDD,Normal CP,NO,1445.0,-63.2,-3.8,-,-
0,18:18:00:036,3575.010,-,1,201,1,NR5G,-,-,-,-,-,-465.1,-64.0
0,18:18:00:236,1835.000,1.40,1,101,0,FDD,Normal CP,NO,1445.0,-63.2,-3.7,-,-
0,18:18:00:236,3575.010,-,1,201,1,NR5G,-,-,-,-,-,-465.1,-64.0
0,18:18:00:436,1835.000,1.40,1,101,0,FDD,Normal CP,NO,1445.0,-63.2,-3.8,-,-
0,18:18:00:436,3575.010,-,1,201,1,NR5G,-,-,-,-,-,-465.1,-64.0
0,18:18:00:636,1835.000,1.40,1,101,0,FDD,Normal CP,NO,1445.0,-63.2,-3.8,-,-
0,18:18:00:636,3575.010,-,1,201,1,NR5G,-,-,-,-,-,-465.1,-64.0
0,18:18:00:836,1835.000,1.40,1,101,0,FDD,Normal CP,NO,1445.0,-63.2,-3.7,-,-
0,18:18:00:836,3575.010,-,1,201,1,NR5G,-,-,-,-,-,-465.1,-64.0
0,18:18:01:036,1835.000,1.40,1,101,0,FDD,Normal CP,NO,1445.0,-63.2,-3.8,-,-
0,18:18:01:036,3575.010,-,1,201,1,NR5G,-,-,-,-,-,-465.1,-64.0
0,18:18:01:236,1835.000,1.40,1,101,0,FDD,Normal CP,NO,1445.0,-63.2,-3.7,-,-
0,18:18:01:236,3575.010,-,1,201,1,NR5G,-,-,-,-,-,-465.1,-64.0
0,18:18:01:436,1835.000,1.40,1,101,0,FDD,Normal CP,NO,1445.0,-63.2,-3.7,-,-
0,18:18:01:436,3575.010,-,1,201,1,NR5G,-,-,-,-,-,-465.1,-64.0
0,18:18:01:636,1835.000,1.40,1,101,0,FDD,Normal CP,NO,1445.0,-63.2,-3.8,-,-
0,18:18:01:636,3575.010,-,1,201,1,NR5G,-,-,-,-,-,-465.1,-64.0
0,18:18:01:836,1835.000,1.40,1,101,0,FDD,Normal CP,NO,1445.0,-63.2,-3.7,-,-
0,18:18:01:836,3575.010,-,1,201,1,NR5G,-,-,-,-,-,-465.1,-64.0
0,18:18:02:036,1835.000,1.40,1,101,0,FDD,Normal CP,NO,1445.0,-63.2,-3.8,-,-
0,18:18:02:036,3575.010,-,1,201,1,NR5G,-,-,-,-,-,-465.1,-64.0
0,18:18:02:236,1835.000,1.40,1,101,0,FDD,Normal CP,NO,1445.0,-63.2,-3.8,-,-
